page_num,img_file,ocr_engine,translator,line_num,German,English
18,Neu_Schowe_Church_18.jpg,Tesseract,Google,36,"aber dafür 32 Silbergulden 50 Kreuzer Grundtaxe erlegen, welche —","free of charge, and brick laying began in the"
18,Neu_Schowe_Church_18.jpg,Tesseract,Google,37,im Jahre 1838 der Kirchengemeinde riickgezahlt wurden,same year. every farmer gave l to burn.
18,Neu_Schowe_Church_18.jpg,Tesseract,Google,38,Der nötige Sand durfte aus der Altkerer Sandgrube unentgelt-,clear straw. the parishioners voluntarily added the necessary rides
18,Neu_Schowe_Church_18.jpg,Tesseract,Google,39,lich geführt werden Das Ziegelschlagen begann man noch in,"and brought in 8,000 buckets of sand in two days"
18,Neu_Schowe_Church_18.jpg,Tesseract,Google,40,demselben Jahre. Zum Brennen gab jeder Bauer l .Klafrer,. the necessary lime ( 3420 buckets - ) was
18,Neu_Schowe_Church_18.jpg,Tesseract,Google,41,Stroh. Die nötigen Fuhren haben die Gemeindemitglieder,bought from a lime burner on the grabowae for 14
18,Neu_Schowe_Church_18.jpg,Tesseract,Google,42,freiwillig beigesteslt und in 2 Tagen 8000 Eimer Sand einge-,"groschen the bucket, the wooden sticks in segedin,"
18,Neu_Schowe_Church_18.jpg,Tesseract,Google,43,bracht. Den nötigen Kalk (3420 Eimer-) kaufte man von einem,from where they went to your water to befej
18,Neu_Schowe_Church_18.jpg,Tesseract,Google,44,"Kalkbrenner ans Grabowae Um 14 Groschen den Eimer, die",
18,Neu_Schowe_Church_18.jpg,Tesseract,Google,45,"Holzstännne in Segedin, von wo sie auf dein Wasser nach Befej",
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,1,J « — 20 — ·,j « - 20 - · · managed and picked up
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,2,"· geschafft und von dort mittels Wagen abgeholt wurden, n. zw-","from there by car, n. two - 246 tribes"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,3,"246 Stämme, darunter mehrere 10 klafterige. «",", including several 10 fathoms. « the 11th - 13th"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,4,Die am 11—13. April 1837 in Haraßti abgehaltene Se-,"seniori meeting held in harassi on april 18, 1837 promised"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,5,niorats-Sitzung versprach eine größere Unterstützung und hat gleich-,"greater support and, at the same time, approved the"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,6,zeitig den Plan und Kostenvoranschlag gutgeheißen.,"plan and the cost estimate., s meanwhile the kula"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,7,", s Mittlerweile hat der Kulaer Baumeister Johann Dochnal «",builder johann dochnal « has worked out a more expedient plan
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,8,"einen zweckmäßigeren Plan ausgearbeitet, welcher auch angenom-.",", which is also accepted.. men was. according"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,9,". men wurde. Laut diesem sollte die Kirche außen 14 Klafter lang, «",to this the church should be 14 fathoms long on the
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,10,"? Klafter breit und E) Klafter hoch, mit dem Türme 13 Klafter 3","outside, « ? fathoms wide and e ) fathoms high"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,11,Schuh hoch sein.,", with the towers 13 fathoms 3 shoes high. on"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,12,Am 17. Mai 1838 steckte der Manrermeister den Platz,"the 17th in may 1838, the master man stuck the"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,13,ans und noch am selben Tage begann man das Fundament auss-,square on and on the same day the foundations were dug
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,14,zngraben.,out. after a long hope and wait was finally on
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,15,Nach langem Hoffen und Harren wurde endlich am 21. Mai,the 21st construction began in may 1838 according to the last
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,16,1838 laut dem letzten Plan mit dem Bau begonnen. -,plan. -. - the pastor stefan fitos laid the
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,17,. - Der Pfarrer Stefan Fitos legte den ersten Stein ins Fun-,"first stone in it - with the words of jacob,"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,18,"dament mit den Worten Jakobs ,,Dieser Stein, den ich nun","& quot ; this stone, which i have now erected"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,19,"aufgerichtet habe, soll ein Gotteshaus werden« (1. Mos. 28, 22).",", is to become a place of worship & quot ;"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,20,"Jhm folgte der Schullehrer Johann Hartmann, der gerührten Herzens","( 1 mos. 28, 22 ). jhm was"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,21,— seine innigen Wünsche zum Wohle und glücklichen Errichtung der,"followed by school teacher johann hartmann, who was very moved"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,22,Kirche« darbrachte. Dann folgten der Kircheuvater Jakob Metzger .,- his heartfelt wishes for the well and happy establishment of
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,23,"— und alle Presbyter, namentlich Georg Müller, Johann Gener,",the church «. then the church & # 39 ;
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,24,"Jakob Hauch, Johann Poth, Christian Hallen Jakob Gener, Georg","s father jakob metzger followed. - and all presbyters,"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,25,"Scherer, Jakob Krieger, Johann Bolz, Filipp Briicker, Balthasar","namely georg müller, johann gener, jakob hauch, johann"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,26,Spieß und Friedrich Krieger. Selbst der Ortsrichter Jakob Haller,"poth, christian hallen jakob gener, georg scherer, jakob"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,27,", « — der zwar evang. Glauben-J war, — legte einen Stein.","krieger, johann bolz, filipp briicker, balthasar spieß and"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,28,Daran wurden die Maurer von den Vorstehern bewirtet u. zw.,"friedrich krieger. even the judge jakob haller, « -"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,29,daß die Manrer ihr Brot zu essen in 6 Tagen gar nicht brauch-,who did evang. believe - j was - put a
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,30,"ten, der Herr Seelsorger schenkte aber ihnen aus freiem Willen",stone. the masons were entertained by them and between that
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,31,· 1 Eimer Wein.« - «,the men did not need to eat their bread in 6
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,32,Am 24. Mai ereignete sich bei dem Ausmauern des Fun-«,"days, but the pastor gave them 1 bucket of wine"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,33,"« damentes ein Zwischenfall, nämlich an diesem Tage ergoß sich ein Wol-",of their own free will. « - « on the
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,34,"kenbruch über denOrt, so daß das andament über 2 Schuh","24th in may, when the fun - & quot ;"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,35,"hoch mit Wasser gefüllt war, welches man nicht ableiten konnte,","& quot ; was bricked up, an incident occurred,"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,36,"sondern warten mußte, bis der angesammelte Schlamm fester",namely that a cloud poured over the town on this day
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,37,", wurde und am 25)-ten endlich entfernt und die Arbeit wieder",", so that the andament was filled with water through two"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,38,""" aufgenommen werden konnte.","shoes, which could not be drained but had to be"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,39,Der Bau ging nun glücklich voran nnd am 19. August,"waited for, until the accumulated sludge became firmer and was"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,40,waren die Mauern in gleicher Höhe ausgemauert Aus diesem,finally removed on the 25th - and work could be started
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,41,Anlasse,again. construction was now proceeding happily and on august 19th
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,42,",,gab die Gemeinde den Manrern einstimmig ein Gastmahl, .",the walls were bricked out at the same height for this
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,43,« - und die Maurer steckten ein Strauß woran 6 Tücher ange-,"reason congregation unanimously a banquet, & quot ; - and"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,44,"hängt wurden, welche kosteteu 9 fl· 18 Kr.",the masons stuck a bouquet on which 6 cloths were hung
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,45,non die Gläser die zerbrochenen beziihltibelief «,", which cost 9 fl · 18 kr. not the"
19,Neu_Schowe_Church_19.jpg,Tesseract,Google,46,) sich auf — 24,glasses the broken number of parts & quot ; ) -
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,1,"«. - "" ’ « —-21 — ·-",«. - & quot ; & # 39 ; «
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,2,2 Eimer Wein dazu gebraucht 18 fl. Kr. IT,- - 21 - · - 2 buckets of wine are
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,3,"- , 2 Pfund Schießvulver mit Pöller zu schießen 2 -,, 36","used for 18 fl. kr. it -, 2"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,4,Zu einem vom Richter Jakob Geher geschenk- ’,"pounds of shooting powder to shoot with pöller 2 -,"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,5,""" ten Schaf noch 10 Pfund Lampelfleisch",", 36 for a gift given by the judge jakob -"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,6,gekauft macht ans · 1 20 «,& # 39 ; & quot ; ten sheep another 10
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,7,"Für Musikanten die den Strauß vom Ge- , (",pounds bought lampeflehes makes · 1 20 « for musicians who
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,8,meindehaus zum Pfarrhaus und von,"accompanied the bouquet from the -, ( meindehaus to the"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,9,dort zur Kirch auf der Höhe begleiteten 6 —,rectory and from there to the church on the heights 6
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,10,"Außer den Oben Benannten, Brot, Salz und andere dazu-",") - besides the above - mentioned bread, salt and"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,11,- gehörigen Sachen brachten die Kirchenvorsteher zu- -,other related items - the church leaders brought to - ·
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,12,· sammeu.«,collectively. « since the church was to be brought under
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,13,Da man die Kirche noch in diesem Jahre unter Dach brin-,"roof this year, but the congregation did not have enough"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,14,"- gen wollte, die Gemeinde aber nicht genug Ziegel fertig hatte, -","bricks, one had to buy 8,000 bricks of 16 fl"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,15,mußte man am 19. Sept. in Kisker 8000 Ziegel zu 16 fl.,. in kisker on 19 september. when the roof was
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,16,kaufen.,"opened, the pöller - thunder was released again & quot"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,17,Beim Aufschlageu des Daches ließ man wieder die Pöller -,; and the church came under the roof in september.
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,18,donnern« und die Kirche kam noch im Monate September unter,the construction of the tower was completed by the masons on
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,19,Dach. Den Bau des Turmes vollendeten die Maurer den 1-ten,november 1st and the roof tiles were also hung on the
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,20,November nnd hängten auch die Dachziegel auf das Dach ein.,roof the carpenters the wood on - & quot ; opened
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,21,"Jn 10 Tagen hatten auch die Zimmerleute das Holz auf - ""","the tower, whereby an accident occurred. when the first"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,22,"dem Turme aufgeschlagen, wobei sich ein llnfall ereiguete. Als","piece of wood - was pulled up, the whole over"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,23,"nämlich das erste Stück Holz- hinanfgezogen wurde, löste sich das",the clock loosened the panel and fell down -. lumbar
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,24,Gesiins Über der Uhr sammt der llhrtafel los und die herabfal-,bricks injured the head johann poth on his right arm considerably
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,25,. lenden Ziegel verletzten den Vorsteher Johann Poth am rechten,. « on the 10th november 1839 the bone could be
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,26,- Arme erheblich. «,"tucked away. because the carpenter mathias geiger was frail,"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,27,Am 10. November 1839 konnte der Knon ngteckt werden.,"he left the sticking of the knobs to his loser,"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,28,"Weil der Zimmermeister Mathias Geiger gebrechlich war, über-","a child. « cserweukaer, called jakob giusel. a"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,29,"ließ dieser das Stecken des Knovfes seinem Verlier-, einem gebür- .","large cloth for the carpenter came to deu stern,."
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,30,"« tigten Cserweukaer, namens Jakob Giusel.","for the palier, zlq ellen cloth was wrapped around the"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,31,"An deu Stern kam ein großes Tuch für den Zimmermeister, .","button,. for the three fellows each a smaller cloth"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,32,"für den Palier wickelte man ZLQ Ellen Tuch um den Knopf, .",. the girls adorned him with the button bihangiu hang so
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,33,für die 3 Gesellen auch je ein kleineres Tuch. Die Mädchen schmück-,full with bandel and tiicherl that he could not be seen
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,34,ten ihn mit Biinderiu der Knopf hang so voll mit Bandel und,"«. - the pastor spoke ( a prayer, whereupon"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,35,"Tiicherl, daß er nicht zu sehen war«. — Der Seelsorger sprach",the button and star were happily pulled up and stuck under
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,36,"( ein Gebet, worauf der Knopf und Stern unter Glockengeläute,","the ringing of bells, music and gunshots ) « -"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,37,Musik und Böllerschüssen glücklich hinaufgezogen und gesteckt wurde «,« especially on the consecration of the church - on sunday
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,38,- «gerade am Kirchweihe-Sonntag d. h. am 10-ten Novembris,the 10th of novembris hd. 1839 « it should be
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,39,H d. J. 1839«.,mentioned that the church consecration always fills up on a sunny
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,40,"— iner sei erwähnt, daß das Kirchweihfest immer auf Sonn-","day before martiui ( november 11th ), if martini is"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,41,. tag vor Martiui (11. November) füllt. Wenn Martini an einem .,"on a sunday, the church consecration is held on the"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,42,"Sonntag ist, so wird die Kirchweih am rmrhergehenden Sonntag,","early sunday, november 4th ) december, although the tower"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,43,am 4. November abgehalten),"was not quite finished, the bells were hung in."
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,44,"Am 11. Dezember, wiewohl der Turm noch nicht ganz fer-",between the one donated by the kaal reign and the one
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,45,"tig war, wurden die Glocken eingehängt u. zw. die von der","bought in 1815 -., · « tm -,"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,46,Kaal Herrschaft geschenkte und die im Jahre 1815 gekaufte — .,"-,, - - - s, f"
20,Neu_Schowe_Church_19a.jpg,Tesseract,Google,47,", ·« tm- ,- , , —-—s,f",
21,Neu_Schowe_Church_19b.jpg,Tesseract,Google,1,— 22 —,- 22 - whereby inan also thundered the pöller «. still
21,Neu_Schowe_Church_19b.jpg,Tesseract,Google,2,wobei Inan ebenfalls die Pöller donnern ließ«. Noch an demsel-,on the same day - there was a death to which heinrich
21,Neu_Schowe_Church_19b.jpg,Tesseract,Google,3,ben Tage ereignete sich ein Todesfall Dem Heinrich Held sein,"held had his daughter, margaretha, died and was the first"
21,Neu_Schowe_Church_19b.jpg,Tesseract,Google,4,Töchterlein Margaretha ist gestorben nnd Wurde fiir sie als erste,- for her & quot ; the & quot ; finished church
21,Neu_Schowe_Church_19b.jpg,Tesseract,Google,5,- ausgeläntet,& quot ; - on 8th nriosenrber 1840 it was possible to
21,Neu_Schowe_Church_19b.jpg,Tesseract,Google,6,""" Die .feriige Kirche-« konnte am 8. Nriosenrber 1840 als ain",hand over the church to the gods roan only err - at
21,Neu_Schowe_Church_19b.jpg,Tesseract,Google,7,"Kirchweihionutage, ieierliaszihrer Besiimtnnng übergeben werden.",10 a.m. the - rang ushered - because inaujiieszxclknajfr the pfarrefjier
21,Neu_Schowe_Church_19b.jpg,Tesseract,Google,8,"Zum Gottesdieniie roan erst irr-n 10 Uhr das- ersre geläutet-,",expected neighboring communities - but it was ciciien - - hierimärrerfaeroor from
21,Neu_Schowe_Church_19b.jpg,Tesseract,Google,9,weil Inaujiieszxclknajfr der Pfarrefjier Nachbargeineinden erwar-,toräa the church was up to min. money pia - faithful
